id,name,code,user_type_id/id,chart_template_id/id,reconcile
account_rs_2213,Potraživanja od zaposlenih po osnovu odobrenog kratkoročnog zajma,2213,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2215,Druga potraživanja od zaposlenih,2215,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2219,Ispravka vrednosti potraživanja od zaposlenih,2219,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2220,Potraživanja za regres,2220,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2221,Potraživanja za premije,2221,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2222,Potraživanja za stimulacije,2222,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2223,Potraživanja za dotacije,2223,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2224,Potraživanja za kompenzacije,2224,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2225,Potraživanja za subvencije,2225,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2226,Potraživanja za carine i druge dažbine,2226,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2228,Druga potraživanja od državnih organa i organizacija,2228,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2229,Ispravka vrednosti potraživanja od državnih organa i organizacija,2229,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2230,Potraživanja za više plaćen porez na dobit pravnih lica,2230,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2231,Potraživanja za više plaćen porez na prihode od samostalne delatnosti,2231,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2239,Ispravka vrednosti potraživanja za više plaćeni porez na dobitak,2239,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2240,Potraživanja po osnovu preplaćenih poreza na imovinu,2240,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2241,Potraživanja po osnovu preplaćenih doprinosa,2241,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2242,Potraživanja po osnovu preplaćenih ostalih poreza i doprinosa,2242,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2249,Ispravka vrednosti potraživanja po osnovu preplaćenih ostalih poreza i doprinosa,2249,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2250,Potraživanja za naknade zarada koje se refundiraju trudnicama,2250,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2251,Potraživanja za naknade zarada koje se refundiraju porodiljama,2251,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2252,Potraživanja za naknade zarada koje se refundiraju za bolovanje,2252,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2253,Potraživanje za naknadu zarade koje se refundiraju za vreme vojne vežbe,2253,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2255,Potraživanja za ostale naknade zarada koje se refundiraju,2255,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2259,Ispravka vrednosti potraživanja za naknade zarada koje se refundiraju,2259,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2260,Potraživanja po osnovu naknada šteta od osiguranja,2260,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2261,Potraživanja po osnovu naknada šteta od poslovnih partnera,2261,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2262,Potraživanja po osnovu naknada šteta od zaposlenih,2262,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2263,Potraživanja po osnovu naknada šteta od ostalih,2263,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2269,Ispravka vrednosti potraživanja po osnovu naknada šteta,2269,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2280,Potraživanja za izvršene isplate na osnovu avansa i garancija,2280,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2286,Druga potraživanja,2286,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2288,Ispravka vrednosti vrednosti ostalih kratkoročnih potraživanja,2288,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2300,"Kratkoročni krediti, zajmovi i plasmani u matična pravna lica u zemlji",2300,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2301,"Kratkoročni krediti, zajmovi i plasmani u matična pravna lica u inostranstvu",2301,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2302,"Kratkoročni krediti, zajmovi i plasmani u zavisna pravna lica u zemlji",2302,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2303,"Kratkoročni krediti, zajmovi i plasmani u zavisna pravna lica u inostranstvu",2303,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2309,Ispravka vrednosti kratkoročnih kredita i plasmana u matična i zavisna pravna lica,2309,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2310,"Kratkoročni krediti, zajmovi i plasmani u pridružena lica u zemlji",2310,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2311,"Kratkoročni krediti, zajmovi i plasmani u pridružena lica u inostranstvu",2311,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2312,"Kratkoročni krediti, zajmovi i plasmani u ostala povezana lica u zemlji",2312,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2313,"Kratkoročni krediti, zajmovi i plasmani u ostala povezana lica u inostranstvu",2313,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2319,Ispravka vrednosti kratkoročnih kredita i plasmana u ostala povezana pravna lica,2319,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2320,Kratkoročni robni krediti dati pravnim licima,2320,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2321,Kratkoročni robni krediti dati fizičkim licima,2321,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2322,Kratkoročni potrošački krediti,2322,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2324,Zajmovi u domaćoj valuti,2324,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2325,Zajmovi sa valutnom klauzulom,2325,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2326,Drugi kratkoročni krediti i zajmovi,2326,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2329,Ispravka vrednosti kratkoročnih kredita i zajmova u zemlji,2329,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2330,Kratkoročni robni krediti u inostranstvu,2330,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2331,Kratkoročni potrošački krediti u inostranstvu,2331,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2332,Zajmovi u inostranstvu,2332,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2333,Drugi kratkoročni krediti i zajmovi u inostranstvu,2333,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2339,Ispravka vrednosti kratkoročnih kredita i zajmova u inostranstvu,2339,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2340,"Deo dugoročnih finansijskih plasmana u matičnim, zavisnim i ostalim povezanim pravnim licima koji dospeva do jedne godin",2340,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2341,Deo dugoročnih finansijskih plasmana u zemlji koji dospeva do jedne godine,2341,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2342,Deo dugoročnih finansijskih plasmana u inostranstvu koji dospeva do jedne godine,2342,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2349,Ispravka vrednosti dela dugoročnih finansijskih plasmana koji dospeva do jedne godine,2349,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2350,Obveznice koje dospevaju do jedne godine u domaćoj valuti,2350,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2351,Obveznice koje dospevaju do jedne godine u stranoj valuti,2351,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2355,"Ostale hartije od vrednosti koje se drže do dospeća - deo koji dospeva do jedne godine",2355,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2359,Ispravka vrednosti hartija od vrednosti koje se drže do dospeća - deo koji dospeva do jedne godine,2359,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2360,Akcije,2360,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2361,Obveznice,2361,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2362,Blagajnički zapisi,2362,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2363,Komercijalni zapisi,2363,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2364,Državni zapisi,2364,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2365,Sertifikati o depozitu,2365,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2366,Ostale hartije od vrednosti koje se vrednuju po fer vrednosti kroz bilans uspeha,2366,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2370,Otkupljene sopstvene akcije namenjene prodaji ili poništavanju,2370,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2371,Otkupljeni sopstveni udeli namenjeni prodaji ili poništavanju,2371,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2390,Potraživanja po menicama kao instrumentima plaćanja,2390,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2391,Potraživanja po kamatama budućeg perioda sadržanim u meničnoj vrednosti,2391,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2392,Kratkoročno oročena dinarska sredstva,2392,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2393,Kratkoročno oročena devizna sredstva,2393,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2394,Ostali kratkoročni finansijski plasmani u zemlji,2394,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2395,Ostali kratkoročni finansijski plasmani u inostranstvu,2395,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2396,Ispravka vrednosti ostalih kratkoročnih finansijskih plasmana,2396,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2397,Ispravka vrednosti kratkoročnih finansijskih plasmana fizičkim,2397,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2398,Ispravka vrednosti ostalih kratkoročnih plasmana,2398,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2400,Čekovi,2400,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2408,Druge neposredno unovčive hartije od vrednosti,2408,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2410,Tekući računi,2410,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_241010,Bank suspense account EUR,241010,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2419,Prelazni računi,2419,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2420,Izdvojena novčana sredstva za akreditive u banci,2420,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2421,Izdvojena novčana sredstva za isplatu čekova,2421,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2422,Izdvojena novčana sredstva za investicije,2422,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2423,Izdvojena novčana sredstva za druge namene,2423,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2430,Glavna blagajna,2430,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2431,Porto blagajna,2431,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2432,Blagajna prodavnice,2432,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2433,Blagajna stovarišta,2433,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2434,Blagajna ugostiteljskog objekta,2434,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2435,Blagajna novčanih bonova,2435,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2440,Devizni računi kod banaka u zemlji,2440,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2441,Devizni računi u inostranstvu,2441,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2449,Prelazni devizni računi,2449,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2450,Devizni akreditivi,2450,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2460,Devizna blagajna,2460,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2480,Deponovane novčane vrednosti u banci za otkup deviza,2480,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2481,Deponovane novčane vrednosti u banci od prodatih deviza,2481,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2482,Druga novčana sredstva,2482,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2490,Novčana sredstva čije je korišćenje ograničeno,2490,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2491,Novčana sredstva čija je vrednost umanjena,2491,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2492,Druga umanjenja vrednosti novčanih sredstava,2492,account.data_account_type_liquidity,l10n_rs.l10n_rs_chart_template,False
account_rs_2700,"Porez na dodatu vrednost u primljenim fakturama po opštoj stopi (osim plaćenih avansa)",2700,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2710,"Porez na dodatu vrednost u primljenim fakturama po posebnoj stopi (osim plaćenih avansa)",2710,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2720,Porez na dodatu vrednost u datim avansima po opštoj stopi,2720,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2730,Porez na dodatu vrednost u datim avansima po posebnoj stopi,2730,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2740,Porez na dodatu vrednost plaćen pri uvozu dobara po opštoj stopi,2740,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2750,Porez na dodatu vrednost plaćen pri uvozu dobara po posebnoj stopi,2750,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2760,Porez na dodatu vrednost obračunat na usluge inostranih lica,2760,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2770,Naknadno vraćen porez na dodatu vrednost kupcima - stranim državljanima,2770,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2780,PDV nadoknada isplaćena poljoprivrednicima,2780,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2790,Potraživanja za više plaćeni porez na dodatu vrednost,2790,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2800,Plaćene pretplate na stručne publikacije,2800,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2801,Unapred plaćeni troškovi zakupnine,2801,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2802,Unapred plaćene premije osiguranja,2802,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2803,Unapred plaćeni troškovi reklame i propagande,2803,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2804,Unapred plaćeni troškovi učešća na sajmovima i izložbama,2804,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2805,Unapred plaćeni troškovi ogreva,2805,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2808,Drugi razgraničeni troškovi,2808,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2810,Potraživanja za zakupnine za tekući period po osnovu kojih nije izdata faktura,2810,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2811,Potraživanja za kamatu u slučaju kada obračun nije dostavljen dužniku,2811,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2812,"Potraživanja od investitora za izvedene građevinske radove u obračunskom periodu kada se ne ispostavljaju privremene sit",2812,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2813,"Potraživanja za prihode od povraćaja poreskih i drugih dažbina po osnovu izvoza koja dospevaju u budućem periodu",2813,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2814,Druga potraživanja za nefakturisani prihod,2814,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2820,Razgraničeni troškovi po osnovu obaveza,2820,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2880,Odložena poreska sredstva po osnovu sredstava koja podležu amortizaciji,2880,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2881,Odložena poreska sredava po osnovu rezervisanja u skladu sa MRS 19,2881,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2882,Odložena poreska sredstva po osnovu obezvređenja imovine,2882,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2883,Odložena poreska sredstva po osnovu ostalih odbitnih razlika,2883,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2884,Odložena poreska sredstva po osnovu neiskorišćenog poreskog kredita,2884,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2885,Odložena poreska sredstva po osnovu prenetih poreskih gubitaka,2885,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2888,Odložena poreska sredstva po ostalim osnovama,2888,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2890,Obračunata lizing naknada koja se odnosi na buduće obračunske periode,2890,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2891,Razgraničeni negativan neto efekat obračunatih kursnih razlika,2891,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2892,Razgraničeni negativan neto efekat obračunatih efekata valutne klauzule,2892,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2893,"Razgraničeni PDV u primljenim fakturama koje se odnose na promet iz prethodne godine",2893,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2894,"PDV u privremenim građevinskim situacijama koje nisu overene do kraja tekuće godine",2894,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2895,"PDV po osnovu knjižnog odobrenja kada se obaveza za PDV smanjuje u narednoj godini",2895,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2896,"Obračunati PDV po osnovu isporuka na teritoriju APKM za koje nisu ispunjeni uslovi za poresko oslobođenje",2896,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2897,"PDVu primljenim (spornim) fakturama po osnovu kojih nije korišćeno pravo na odbitak prethodnog poreza",2897,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_2899,Ostala aktivna vremenska razgraničenja,2899,account.data_account_type_current_assets,l10n_rs.l10n_rs_chart_template,True
account_rs_3000,Akcijski kapital - obične akcije,3000,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3001,Akcijski kapital - prioritetne akcije,3001,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3003,Akcijski kapital većinskog vlasnika,3003,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3004,Akcijski kapital zaposlenih radnika,3004,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3007,Akcijski kapital po osnovu konvertovanog duga,3007,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3008,"Akcijski kapital prenet Republičkom fondu za penzijsko i invalidsko osiguranje (prioritetne participativne akcije)",3008,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3009,"Akcijski kapital prenet na akcionarski fond A.D. - prioritetne participativne akcije",3009,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3010,"Osnivački udeli članova društva s ograničenom odgovornošću (analitika po ulagačima)",3010,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3020,"Ulozi članova ortačkog društva i komplementara komanditnog društva (analitika po članovima)",3020,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3021,Ulozi članova komanditora komanditnog društva (analitika po članovima),3021,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3030,"Kapital javnih preduzeća koje osniva država, odnosno jedinica lokalne samouprave",3030,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3040,Kapital društvenog preduzeća iskazan u obračunskim akcijama,3040,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3041,Kapital društvenog preduzeća iskazan u obračunskim udelima,3041,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3050,Zadružni kapital podeljen na udele zadrugara (analitika po zadrugarima),3050,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3060,Emisiona premija,3060,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3090,Neto imovina (kapital) preduzetnika,3090,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3091,Vanposlovni izvori reklasifikovani prelaskom na neposrednu primenu MSFI,3091,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3099,Ostali oblici osnovnog kapitala koji nisu obuhvaćeni posebnim računima,3099,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3100,Upisane a neuplaćene obične akcije,3100,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3101,Upisane a neuplaćene prioritetne akcije,3101,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3110,Upisani a neuplaćeni udeli (analitika po članovima),3110,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3111,Upisani a neuplaćeni ulozi (analitika po članovima),3111,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3210,Obavezne rezerve koje se formiraju u skladu sa zakonom,3210,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3220,Statutarne rezerve,3220,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3221,Druge rezerve,3221,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3300,"Revalorizacione rezerve po osnovu revalorizacije nematerijalne imovine (analitika po pojedinačnim stavkama)",3300,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3301,"Revalorizacione rezerve po osnovu revalorizacije nekretnina (analitika po pojedinačnim stavkama)",3301,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3302,"Revalorizacione rezerve po osnovu revalorizacije postrojenja i opreme (analitika po pojedinačnim stavkama)",3302,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3310,Aktuarski dobici po osnovu planova definisanih primanja,3310,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3311,Aktuarski gubici po osnovu planova definisanih primanja,3311,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3320,"Dobici po osnovu ulaganja u vlasničke instrumente kapitala (analitika po pojedinačnim stavkama)",3320,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3321,"Gubici po osnovu ulaganja u vlasničke instrumente kapitala (analitika po pojedinačnim stavkama)",3321,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3330,"Dobici po osnovu udela u ostalom sveobuhvatnom dobitku ili gubitku pridruženih društava (analitika po pojedinačnim stavk",3330,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3331,"Gubici po osnovu udela u ostalom sveobuhvatnom dobitku ili gubitku pridruženih društava (analitika po pojedinačnim stavk",3331,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3340,"Dobici po osnovu preračuna finansijskih izveštaja inostranog poslovanja prikazanih u drugoj funkcionalnoj valuti, odnosn",3340,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3341,"Gubici po osnovu preračuna finansijskih izveštaja inostranog poslovanja prikazanih u drugoj funkcionalnoj valuti, odnosn",3341,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3342,"Kursne razlike u vezi obaveza ili potraživanja prema inostranom poslovanju čije se izmirenje ne planira niti je verovatn",3342,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3350,"Dobici od instrumenata zaštite neto ulaganja u inostrano poslovanje (analitika po pojedinačnim stavkama)",3350,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3351,"Gubici od instrumenata zaštite neto ulaganja u inostrano poslovanje (analitika po pojedinačnim stavkama)",3351,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3360,"Dobici po osnovu instrumenata zaštite rizika (hedžinga) novčanog toka (analitika po pojedinačnim stavkama)",3360,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3361,"Gubici po osnovu instrumenata zaštite rizika (hedžinga) novčanog toka (analitika po pojedinačnim stavkama)",3361,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3370,"Dobici ili gubici po osnovu hartija od vrednosti raspoloživih za prodaju (analitika po pojedinačnim stavkama)",3370,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3371,"Gubici po osnovu hartija od vrednosti raspoloživih za prodaju (analitika po pojedinačnim stavkama)",3371,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3400,Neraspoređeni dobitak ranijih godina (po godinama),3400,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3410,Neraspoređeni dobitak tekuće godine,3410,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3500,Gubitak ranijih godina (po godinama),3500,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_3510,Gubitak tekuće godine,3510,account.data_account_type_equity,l10n_rs.l10n_rs_chart_template,False
account_rs_4000,Rezervisanja za troškove u garantnom roku za prodate proizvode,4000,account.data_account_type_non_current_liabilities,l10n_rs.l10n_rs_chart_template,True
